chain_id	chain_status	missing_steps	ligand_node_id	ligand_label	ligand_receptor_edge_id	ligand_receptor_pathway	receptor_node_id	receptor_label	receptor_tf_edge_id	receptor_tf_pathway	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	tf_target_pathway	target_gene_node_id	target_gene_label	target_relation	module_sequence	evidence_ids
CHAIN:03005	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08392	NSF/N-ethylmaleimide-sensitive factor	M21B-E002424	NSF-GABRB3-GABAergic-trafficking	NODE03953	GABRB3/GABA-A receptor beta3 subunit										21B	M21B-EVID-002367
CHAIN:03006	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03913	GABARAP/GABA-A receptor-associated protein	M21B-E002425	GABARAP-GRIP1-inhibitory-synapse-trafficking	NODE04497	GRIP1/glutamate receptor interacting protein 1										21B	M21B-EVID-002368
CHAIN:03007	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01555	CAML/calcium-modulating cyclophilin ligand	M21B-E002426	CAML-GABRG2-GABAergic-recycling	NODE03954	GABRG2/GABA-A receptor gamma2 subunit										21B	M21B-EVID-002369
CHAIN:03008	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09826	RNF34/ring finger protein 34	M21B-E002427	RNF34-GABRG2-ubiquitin-trafficking	NODE03954	GABRG2/GABA-A receptor gamma2 subunit										21B	M21B-EVID-002370
CHAIN:03009	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04305	GODZ/ZDHHC3	M21B-E002428	GODZ-ZDHHC3-GABRG2-palmitoylation-trafficking	NODE03954	GABRG2/GABA-A receptor gamma2 subunit										21B	M21B-EVID-002371
CHAIN:03010	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09561	PX-RICS/ARHGAP32	M21B-E002429	PX-RICS-GABARAP-GABAergic-transport	NODE03913	GABARAP/GABA-A receptor-associated protein										21B	M21B-EVID-002372
CHAIN:03011	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03914	GABARAP/GABARAPL1	M21B-E002430	GABARAP-GABARAPL1-GABRG2-structural-trafficking	NODE03954	GABRG2/GABA-A receptor gamma2 subunit										21B	M21B-EVID-002373
CHAIN:03012	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01252	BIG2/ARFGEF2	M21B-E002431	BIG2-GABRB2-3-GABAergic-Golgi-trafficking	NODE03952	GABRB2/GABRB3 GABA-A receptor beta subunits										21B	M21B-EVID-002374
CHAIN:03013	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09115	PLIC1/UBQLN4	M21B-E002432	PLIC1-GABRB3-ER-stability-trafficking	NODE03953	GABRB3/GABA-A receptor beta3 subunit										21B	M21B-EVID-002375
CHAIN:03014	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE07677	NBEA/neurobeachin	M21B-E002433	NBEA-GPHN-GABAergic-postsynapse	NODE04357	GPHN/gephyrin										21B	M21B-EVID-002376
CHAIN:03015	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE07677	NBEA/neurobeachin	M21B-E002434	NBEA-GLRB-glycinergic-trafficking	NODE04165	GLRB/glycine receptor beta subunit										21B	M21B-EVID-002377
CHAIN:03016	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11796	VPS35/vacuolar protein sorting 35	M21B-E002435	VPS35-GLRB-glycinergic-trafficking	NODE04165	GLRB/glycine receptor beta subunit										21B	M21B-EVID-002378
CHAIN:03017	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08750	PACSIN1/syndapin I	M21B-E002436	PACSIN1-GLRB-glycinergic-trafficking	NODE04165	GLRB/glycine receptor beta subunit										21B	M21B-EVID-002379
CHAIN:03018	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08750	PACSIN1/syndapin I	M21B-E002437	PACSIN1-GLRA1-glycinergic-trafficking	NODE04157	GLRA1/glycine receptor alpha1 subunit										21B	M21B-EVID-002380
CHAIN:03019	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04463	GRIF-1/TRAK2	M21B-E002438	GRIF1-GABRB2-GABAergic-transport	NODE03951	GABRB2/GABA-A receptor beta2 subunit										21B	M21B-EVID-002381
CHAIN:03020	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06705	Macoco/Maf1-interacting coiled-coil protein	M21B-E002439	MACOCO-GABRB3-GABAergic-trafficking	NODE03953	GABRB3/GABA-A receptor beta3 subunit										21B	M21B-EVID-002382
CHAIN:03021	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06705	Macoco/Maf1-interacting coiled-coil protein	M21B-E002440	MACOCO-GABRG2-GABAergic-trafficking	NODE03954	GABRG2/GABA-A receptor gamma2 subunit										21B	M21B-EVID-002383
CHAIN:03022	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09660	RDX/radixin	M21B-E002441	RDX-GABRA5-extrasynaptic-anchoring	NODE03939	GABRA5/GABA-A receptor alpha5 subunit										21B	M21B-EVID-002384
CHAIN:03023	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09598	RACK1/GNB2L1	M21B-E002442	RACK1-GABRB1-PKC-modulation	NODE03949	GABRB1/GABA-A receptor beta1 subunit										21B	M21B-EVID-002385
CHAIN:03024	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06112	KIF21B	M21B-E002443	KIF21B-GABRG2-GABAergic-delivery	NODE03954	GABRG2/GABA-A receptor gamma2 subunit										21B	M21B-EVID-002386
CHAIN:03025	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE00412	AKAP5/AKAP79-150	M21B-E002444	AKAP5-GABRB1-PKA-targeting	NODE03949	GABRB1/GABA-A receptor beta1 subunit										21B	M21B-EVID-002387
CHAIN:03026	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE00412	AKAP5/AKAP79-150	M21B-E002445	AKAP5-GABRB3-PKA-targeting	NODE03953	GABRB3/GABA-A receptor beta3 subunit										21B	M21B-EVID-002388
CHAIN:03027	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03005	DYNLL1/DLC1/dynein light chain 1	M21B-E002446	DYNLL1-GPHN-inhibitory-transport	NODE04357	GPHN/gephyrin										21B	M21B-EVID-002389
CHAIN:03028	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03007	DYNLL2/DLC2/dynein light chain 2	M21B-E002447	DYNLL2-GPHN-inhibitory-transport	NODE04357	GPHN/gephyrin										21B	M21B-EVID-002390
CHAIN:03029	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03867	FYN/Src-family tyrosine kinase	M21B-E002448	FYN-GABRG2-Y365-367-phospho-regulation	NODE03954	GABRG2/GABA-A receptor gamma2 subunit										21B	M21B-EVID-002391
CHAIN:03030	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE00616	AP2M1/AP50/mu2	M21B-E002449	AP2M1-GABRG2-YECL-endocytosis	NODE03954	GABRG2/GABA-A receptor gamma2 subunit										21B	M21B-EVID-002392
CHAIN:03031	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02954	DRD5/D5 dopamine receptor	M21B-E002450	DRD5-GABRG2-direct-cross-talk	NODE03955	GABRG2/GABA-A receptor gamma2(short) subunit										21B	M21B-EVID-002393
CHAIN:03032	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11550	UBQLN1/Plic-1	M21B-E002451	UBQLN1-GABRA1-ER-stability-trafficking	NODE03920	GABRA1/GABA-A receptor alpha1 subunit										21B	M21B-EVID-002394
CHAIN:03033	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11550	UBQLN1/Plic-1	M21B-E002452	UBQLN1-GABRA2-ER-stability-trafficking	NODE03929	GABRA2/GABA-A receptor alpha2 subunit										21B	M21B-EVID-002395
CHAIN:03034	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11550	UBQLN1/Plic-1	M21B-E002453	UBQLN1-GABRA3-ER-stability-trafficking	NODE03932	GABRA3/GABA-A receptor alpha3 subunit										21B	M21B-EVID-002396
CHAIN:03035	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11550	UBQLN1/Plic-1	M21B-E002454	UBQLN1-GABRA6-ER-stability-trafficking	NODE03943	GABRA6/GABA-A receptor alpha6 subunit										21B	M21B-EVID-002397
CHAIN:03036	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11550	UBQLN1/Plic-1	M21B-E002455	UBQLN1-GABRB1-ER-stability-trafficking	NODE03949	GABRB1/GABA-A receptor beta1 subunit										21B	M21B-EVID-002398
CHAIN:03037	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11550	UBQLN1/Plic-1	M21B-E002456	UBQLN1-GABRB2-ER-stability-trafficking	NODE03951	GABRB2/GABA-A receptor beta2 subunit										21B	M21B-EVID-002399
CHAIN:03038	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06113	KIF5/Kinesin-1	M21B-E002457	KIF5-GPHN-GlyR-transport	NODE04357	GPHN/gephyrin										21B	M21B-EVID-002400
CHAIN:03039	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08936	PFN1/profilin I	M21B-E002458	PFN1-GPHN-microfilament-scaffold	NODE04357	GPHN/gephyrin										21B	M21B-EVID-002401
CHAIN:03040	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08937	PFN2/profilin IIa	M21B-E002459	PFN2-GPHN-microfilament-scaffold	NODE04357	GPHN/gephyrin										21B	M21B-EVID-002402
CHAIN:03041	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03185	ENAH/Mena	M21B-E002460	ENAH-GPHN-Mena-VASP-microfilament-scaffold	NODE04357	GPHN/gephyrin										21B	M21B-EVID-002403
CHAIN:03042	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11677	VASP	M21B-E002461	VASP-GPHN-Mena-VASP-microfilament-scaffold	NODE04357	GPHN/gephyrin										21B	M21B-EVID-002404
CHAIN:03043	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11513	TUBB/tubulin	M21B-E002462	TUBB-GPHN-microtubule-scaffold	NODE04357	GPHN/gephyrin										21B	M21B-EVID-002405
CHAIN:03044	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09237	PRAF2/proline-rich acidic protein 2	M21B-E002463	PRAF2-GABBR1-ER-gatekeeper	NODE03915	GABBR1/GABA-B receptor 1 subunit										21B	M21B-EVID-002406
CHAIN:03045	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06033	JAKMIP1/Marlin-1	M21B-E002464	JAKMIP1-GABBR1-cytoskeletal-transport	NODE03915	GABBR1/GABA-B receptor 1 subunit										21B	M21B-EVID-002407
CHAIN:03046	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06113	KIF5/Kinesin-1	M21B-E002465	KIF5-GABAB-cytoskeletal-transport	NODE03916	GABBR1:GABBR2/GABA-B receptor complex										21B	M21B-EVID-002408
CHAIN:03047	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06095	KCTD12	M21B-E002466	KCTD12-GABBR2-auxiliary-GABAB	NODE03919	GABBR2/GABA-B receptor 2 subunit										21B	M21B-EVID-002409
CHAIN:03048	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06096	KCTD16	M21B-E002467	KCTD16-GABBR2-auxiliary-GABAB	NODE03919	GABBR2/GABA-B receptor 2 subunit										21B	M21B-EVID-002410
CHAIN:03049	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE00720	APP/amyloid precursor protein	M21B-E002468	APP-GABBR1a-presynaptic-trafficking	NODE03918	GABBR1a/GABA-B receptor 1a sushi domain										21B	M21B-EVID-002411
CHAIN:03050	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE00410	AJAP1/adherence-junction-associated protein 1	M21B-E002469	AJAP1-GABBR1a-presynaptic-trafficking	NODE03918	GABBR1a/GABA-B receptor 1a sushi domain										21B	M21B-EVID-002412
CHAIN:03051	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09016	PIANP/Leda-1	M21B-E002470	PIANP-GABBR1a-presynaptic-trafficking	NODE03918	GABBR1a/GABA-B receptor 1a sushi domain										21B	M21B-EVID-002413
CHAIN:03052	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08392	NSF/N-ethylmaleimide-sensitive factor	M21B-E002471	NSF-GABAB-heterodimer-desensitization	NODE03917	GABBR1:GABBR2/GABA-B receptor heterodimer										21B	M21B-EVID-002414
CHAIN:03053	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09764	RGS7/GNB5-R7 RGS complex	M21B-E002472	RGS7-GABAB-GIRK-regulation	NODE03916	GABBR1:GABBR2/GABA-B receptor complex										21B	M21B-EVID-002415
CHAIN:03054	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02147	CHRM2/M2 muscarinic receptor	M21B-E002473	CHRM2-GABBR2-neuronal-heteromer	NODE03919	GABBR2/GABA-B receptor 2 subunit										21B	M21B-EVID-002416
CHAIN:03055	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE03531	FBLN2/fibulin-2	M21B-E002474	FBLN2-GABBR1a-neuropathic-pain-inhibition	NODE03918	GABBR1a/GABA-B receptor 1a sushi domain										21B	M21B-EVID-002417
CHAIN:03056	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04124	GISP/AKAP9-derived GPCR interacting scaffolding protein	M21B-E002475	GISP-GABBR1-forward-trafficking	NODE03915	GABBR1/GABA-B receptor 1 subunit										21B	M21B-EVID-002418
CHAIN:03057	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE07538	msec7-1/ARF-GEF	M21B-E002476	msec7-1-GABBR1-LL-motif-trafficking	NODE03915	GABBR1/GABA-B receptor 1 subunit										21B	M21B-EVID-002419
CHAIN:03058	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11954	YWHAZ/14-3-3ζ	M21B-E002477	YWHAZ-GABBR1-heterodimer-disruption	NODE03915	GABBR1/GABA-B receptor 1 subunit										21B	M21B-EVID-002420
CHAIN:03059	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06109	KIAA1202/Shrm4	M21B-E002478	SHRM4-GABBR1-dynein-trafficking	NODE03915	GABBR1/GABA-B receptor 1 subunit										21B	M21B-EVID-002421
CHAIN:03060	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE07594	MUPP1/MPDZ	M21B-E002479	MUPP1-GABBR2-PDZ-stability	NODE03919	GABBR2/GABA-B receptor 2 subunit										21B	M21B-EVID-002422
CHAIN:03061	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01596	CASR/calcium-sensing receptor	M21B-E002480	CASR-GABBR1-classC-GPCR-heteromer	NODE03915	GABBR1/GABA-B receptor 1 subunit										21B	M21B-EVID-002423
CHAIN:03062	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01596	CASR/calcium-sensing receptor	M21B-E002481	CASR-GABBR2-classC-GPCR-heteromer	NODE03919	GABBR2/GABA-B receptor 2 subunit										21B	M21B-EVID-002424
CHAIN:03063	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01500	CACNA1D/CaV1.3 L-type calcium channel	M21B-E002482	CACNA1D-GABBR2-CaV1.3-functional-coupling	NODE03919	GABBR2/GABA-B receptor 2 subunit										21B	M21B-EVID-002425
CHAIN:03064	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04501	GRK4/G protein-coupled receptor kinase 4	M21B-E002483	GRK4-GABAB-agonist-desensitization	NODE03917	GABBR1:GABBR2/GABA-B receptor heterodimer										21B	M21B-EVID-002426
CHAIN:03065	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09188	PP2A-B55alpha holoenzyme/PPP2CA-PPP2R2A	M21B-E002484	PP2A-B55alpha-GABBR1-dephosphorylation	NODE03915	GABBR1/GABA-B receptor 1 subunit										21B	M21B-EVID-002427
CHAIN:03066	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02143	CHOP/DDIT3	M21B-E002485	CHOP-GABBR2-ER-stress-trafficking	NODE03919	GABBR2/GABA-B receptor 2 subunit										21B	M21B-EVID-002428
CHAIN:03067	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE00950	ATF4/CREB2	M21B-E002486	ATF4-GABBR1-neuronal-transcription-coupling	NODE03915	GABBR1/GABA-B receptor 1 subunit										21B	M21B-EVID-002429
CHAIN:03068	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE00950	ATF4/CREB2	M21B-E002487	ATF4-GABBR2-neuronal-transcription-coupling	NODE03919	GABBR2/GABA-B receptor 2 subunit										21B	M21B-EVID-002430
CHAIN:03069	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08658	P2RX2/P2X2 ATP-gated receptor	M21B-E002488	P2X2-VILIP1-neuronal-calcium-sensor-complex	NODE11755	VILIP1/visinin-like protein 1										21B	M21B-EVID-002431
CHAIN:03070	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08675	P2RX7/P2X7 ATP-gated receptor	M21B-E002489	P2X7-PANX1-large-pore-complex	NODE08770	PANX1/pannexin-1										21B	M21B-EVID-002432
CHAIN:03071	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08675	P2RX7/P2X7 ATP-gated receptor	M21B-E002490	P2X7-EMP2-C-terminal-blebbing-complex	NODE03182	EMP2/epithelial membrane protein 2										21B	M21B-EVID-002433
CHAIN:03072	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08658	P2RX2/P2X2 ATP-gated receptor	M21B-E002491	P2X2-tubulin-cytoskeletal-complex	NODE11514	TUBB/tubulin beta I										21B	M21B-EVID-002434
CHAIN:03073	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE08658	P2RX2/P2X2 ATP-gated receptor	M21B-E002492	P2X2-FE65-excitatory-synapse-complex	NODE00621	APBB1/FE65										21B	M21B-EVID-002435
CHAIN:03074	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE01513	CACNG2/stargazin/TARP gamma-2	M21B-E002493	CACNG2-stargazin-AMPA-receptor-trafficking-gating	NODE04450	GRIA1:GRIA2/GluA1:GluA2 AMPA receptor complex										21B	M21B-EVID-002436
CHAIN:03075	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE10298	SHISA6/CKAMP53	M21B-E002494	SHISA6-GluA2-postsynaptic-AMPA-trapping	NODE04453	GRIA2/GluA2 AMPA receptor										21B	M21B-EVID-002437
CHAIN:03076	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE04533	GSG1L/claudin homolog	M21B-E002495	GSG1L-GluA2-AMPA-gating-modulation	NODE04453	GRIA2/GluA2 AMPA receptor										21B	M21B-EVID-002438
CHAIN:03077	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02269	CNIH3/cornichon homolog 3	M21B-E002496	CNIH3-GluA2-AMPA-receptor-complex	NODE04453	GRIA2/GluA2 AMPA receptor										21B	M21B-EVID-002439
CHAIN:03078	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE07758	NETO1	M21B-E002497	NETO1-GluK2-kainate-receptor-auxiliary-complex	NODE04469	GRIK2/GluK2 kainate receptor										21B	M21B-EVID-002440
CHAIN:03079	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE07759	NETO2	M21B-E002498	NETO2-GluK2-kainate-receptor-auxiliary-modulation	NODE04469	GRIK2/GluK2 kainate receptor										21B	M21B-EVID-002441
CHAIN:03080	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE09778	RIC3/resistant to inhibitors of cholinesterase 3	M21B-E002499	RIC3-CHRNA7-ER-folding-assembly	NODE02168	CHRNA7/alpha7 nicotinic acetylcholine receptor										21B	M21B-EVID-002442
CHAIN:03081	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE11225	TMEM35A/NACHO	M21B-E002500	NACHO-CHRNA7-neuronal-ER-assembly	NODE02168	CHRNA7/alpha7 nicotinic acetylcholine receptor										21B	M21B-EVID-002443
CHAIN:03082	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06637	LYNX1/lymphocyte antigen 6 family member 1	M21B-E002501	LYNX1-CHRNA7-allosteric-modulation	NODE02168	CHRNA7/alpha7 nicotinic acetylcholine receptor										21B	M21B-EVID-002444
CHAIN:03083	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06081	KCNIP1/KChIP1	M21B-E002502	KCNIP1-KCND2-Kv4-auxiliary-complex	NODE06075	KCND2/Kv4.2 voltage-gated potassium channel										21B	M21B-EVID-002445
CHAIN:03084	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06081	KCNIP1/KChIP1	M21B-E002503	KCNIP1-KCND3-Kv4-auxiliary-complex	NODE06077	KCND3/Kv4.3 voltage-gated potassium channel										21B	M21B-EVID-002446
CHAIN:03085	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE06082	KCNIP2/KChIP2	M21B-E002504	KCNIP2-KCND2-Kv4-auxiliary-complex	NODE06075	KCND2/Kv4.2 voltage-gated potassium channel										21B	M21B-EVID-002447
CHAIN:03086	partial	receptor_to_transcription_factor;transcription_factor_to_target_gene	NODE02934	DPP6/dipeptidyl peptidase-like protein 6	M21B-E002505	DPP6-KCND2-Kv4-auxiliary-complex	NODE06075	KCND2/Kv4.2 voltage-gated potassium channel										21B	M21B-EVID-002448
